timestamp_rel,mem_free,mem_slab,ksm_sharing,pgmajfault,engine_pool,engine_stored,engine_rejected
1480.31,2720,8068,0,1449426,52473856,253927424,0
1481.69,4704,8068,0,1450624,53223424,254767104,0
1483.08,2348,8064,0,1451564,57806848,260714496,0
1484.96,2320,8064,0,1452036,61419520,268214272,0
1486.37,4296,8072,0,1452945,61272064,268226560,0
1487.68,4040,8068,0,1454262,61497344,266772480,0
1489.09,3888,8068,0,1456133,59699200,264019968,0
1490.60,3520,8060,0,1457625,59346944,263098368,0
1492.01,2548,8064,0,1458768,58929152,264630272,0
1493.40,5152,8064,0,1461198,56131584,256798720,0
1494.70,4536,8060,0,1463355,53145600,250302464,0
1496.22,2204,8056,0,1464400,55631872,255823872,0
1498.35,2384,8052,0,1465628,58183680,259555328,0
1499.78,4552,8044,0,1467414,56508416,256237568,0
1501.49,5576,8044,0,1468601,56926208,256864256,0
1502.94,4448,8036,0,1471031,52977664,249057280,0
1504.26,2624,8036,0,1471607,55734272,255569920,0
1505.79,3804,8032,0,1472521,56578048,258830336,0
1507.22,2412,8032,0,1473972,56795136,259518464,0
1508.95,3512,8048,0,1475234,57475072,261881856,0
1510.35,2528,8044,0,1477305,54788096,256053248,0
1511.87,4500,8044,0,1478576,56664064,256884736,0
1513.25,4772,8040,0,1479685,58593280,259440640,0
1514.70,2360,8036,0,1481165,59011072,261287936,0
1516.29,4956,8044,0,1482169,61218816,263979008,0
1517.99,3148,8048,0,1484443,62152704,265117696,0
1519.39,4976,8048,0,1485560,62373888,266280960,0
1520.77,2612,8032,0,1486678,62865408,267677696,0
1522.15,3576,8036,0,1488091,62590976,266960896,0
1523.57,2584,8036,0,1489896,62464000,267563008,0
1524.95,4580,8040,0,1490838,63115264,269021184,0
1526.27,2376,8044,0,1492359,62644224,267005952,0
1527.62,5032,8036,0,1494037,61218816,263708672,0
1528.94,4892,8036,0,1494835,62423040,265641984,0
1530.36,5612,8036,0,1496821,60391424,261451776,0
1531.79,2824,8036,0,1498771,58351616,257007616,0
1533.19,4400,8044,0,1499792,56995840,256724992,0
1534.54,3644,8028,0,1501865,53678080,251629568,0
1535.97,4484,8028,0,1503658,51101696,249413632,0
1537.38,3692,8028,0,1505212,50974720,248090624,0
1538.90,2820,8028,0,1506582,53768192,254246912,0
1540.99,3128,8044,0,1507332,56025088,259358720,0
1542.50,2304,8056,0,1508716,56856576,261136384,0
1543.96,4524,8056,0,1509776,58073088,263794688,0
1545.35,3296,8056,0,1511331,57266176,262316032,0
1546.77,2784,8052,0,1512656,57724928,262586368,0
1548.16,2560,8056,0,1515252,55336960,256618496,0
1549.79,4368,8052,0,1516043,57352192,261611520,0
1551.24,5468,8060,0,1517724,56848384,259563520,0
1552.55,3572,8052,0,1519450,55881728,257679360,0
1553.91,2924,8052,0,1521220,55083008,256290816,0
1555.35,4096,8052,0,1522328,55705600,256823296,0
1556.72,4072,8052,0,1524447,53362688,251899904,0
1558.20,5696,8056,0,1526174,52658176,249790464,0
1559.51,5488,8056,0,1527564,52523008,249217024,0
1560.94,3440,8052,0,1529381,52031488,246824960,0
1562.36,2756,8052,0,1530227,55312384,255664128,0
1564.43,3112,8052,0,1530828,58331136,262549504,0
1565.86,2936,8056,0,1532192,59068416,263073792,0
1567.28,5144,8052,0,1534240,58609664,259862528,0
1568.69,3272,8052,0,1536413,58191872,257056768,0
1570.24,2992,8052,0,1537180,59858944,263598080,0
1571.73,3952,8052,0,1538979,59162624,261238784,0
1573.13,5444,8064,0,1540972,55336960,256847872,0
1574.42,2468,8064,0,1542009,55996416,259727360,0
1575.92,3100,8064,0,1542803,57262080,262893568,0
1577.33,4228,8064,0,1544929,55599104,258035712,0
1578.75,2428,8068,0,1545330,59502592,265502720,0
1580.72,3876,8068,0,1546311,59768832,264429568,0
1582.11,4276,8076,0,1548517,56885248,257699840,0
1583.62,2360,8092,0,1550154,56745984,259428352,0
1585.53,3780,8088,0,1551819,56958976,259256320,0
1586.96,3384,8088,0,1553273,57655296,259551232,0
1588.36,2752,8088,0,1554098,60637184,265043968,0
1589.84,3484,8092,0,1555725,59826176,263249920,0
1591.22,3972,8088,0,1557585,60030976,260599808,0
1592.65,2608,8088,0,1558993,58097664,260608000,0
1594.10,2576,8088,0,1559956,58613760,263442432,0
1595.54,3296,8088,0,1561468,59195392,264859648,0
1597.14,4076,8088,0,1563019,58814464,263553024,0
1598.53,3824,8092,0,1564238,58327040,262774784,0
1599.83,5184,8088,0,1566441,56070144,256987136,0
1601.16,4084,8088,0,1567515,58101760,259686400,0
1602.57,4652,8088,0,1568487,58200064,260833280,0
1603.95,2272,8084,0,1570852,55713792,257163264,0
1605.88,3084,8076,0,1571417,59613184,264257536,0
1607.46,4012,8080,0,1573040,58142720,261087232,0
1608.89,4584,8076,0,1574202,58249216,260980736,0
1610.20,2372,8076,0,1575798,58658816,261124096,0
1611.90,3392,8076,0,1576321,61468672,268087296,0
1613.29,4240,8088,0,1578213,60223488,263749632,0
1614.65,3112,8088,0,1579141,61956096,267919360,0
1616.12,3484,8088,0,1581073,59793408,262983680,0
1617.46,2320,8088,0,1582552,58974208,262373376,0
1618.80,3256,8088,0,1585102,56877056,254947328,0
1620.21,2312,8088,0,1586230,57741312,257490944,0
1621.68,4016,8092,0,1587550,57556992,257736704,0
1623.08,4900,8092,0,1589395,56315904,254717952,0
1624.49,3136,8088,0,1590564,56102912,254877696,0
1625.89,4536,8088,0,1591694,55660544,255590400,0
1627.31,2112,8088,0,1593231,55422976,257224704,0
1629.02,3916,8088,0,1593976,56352768,258777088,0
1630.50,2524,8092,0,1594967,57413632,262336512,0
1631.87,3884,8088,0,1597086,54689792,255930368,0
1633.23,4300,8088,0,1598574,54325248,254603264,0
1634.68,2204,8088,0,1599742,55881728,258703360,0
1636.55,2768,8088,0,1600512,58249216,263745536,0
1637.99,2692,8092,0,1601970,58511360,263438336,0
1639.39,5328,8088,0,1603336,58236928,264073216,0
1640.79,5460,8088,0,1605640,56315904,257335296,0
1642.10,4416,8088,0,1607778,53391360,250548224,0
1643.44,3640,8088,0,1608996,53731328,251613184,0
1644.82,3368,8096,0,1610452,53686272,250396672,0
1646.36,2224,8096,0,1611416,54841344,256020480,0
1648.21,3544,8088,0,1613097,56328192,258904064,0
1649.72,4156,8088,0,1614706,56844288,258355200,0
1651.35,2352,8076,0,1616100,58839040,260743168,0
1653.06,2224,8072,0,1617855,59777024,262811648,0
1654.55,2200,8076,0,1619083,59912192,264003584,0
1655.98,4792,8072,0,1620636,59478016,263094272,0
1657.42,3860,8072,0,1621530,59650048,263827456,0
1658.72,4724,8072,0,1624435,54390784,255905792,0
1660.34,2264,8072,0,1624921,58224640,264224768,0
1661.91,3768,8088,0,1626673,57589760,262533120,0
1663.28,4264,8092,0,1628579,59445248,260964352,0
1664.60,4432,8088,0,1630649,56856576,256954368,0
1666.10,2368,8080,0,1631607,58204160,260845568,0
1667.72,2464,8076,0,1633473,57262080,260292608,0
1669.24,6860,8076,0,1634455,58474496,261758976,0
1670.54,4344,8076,0,1636880,54546432,254230528,0
1671.91,4096,8076,0,1638693,53923840,251330560,0
1673.52,2624,8072,0,1639194,59740160,262557696,0
1675.38,3752,8080,0,1640022,61587456,266321920,0
1676.79,5132,8080,0,1641762,59838464,263532544,0
1678.16,2612,8084,0,1643372,59031552,261246976,0
1679.59,3648,8084,0,1646102,57700352,256139264,0
1680.95,5452,8080,0,1647414,56000512,254529536,0
1682.95,3476,8076,0,1648843,55492608,254304256,0
1684.33,3636,8076,0,1650179,55955456,254525440,0
1685.85,4972,8072,0,1650961,56987648,257748992,0
1687.25,5104,8072,0,1652351,56393728,256622592,0
1688.68,4228,8076,0,1652905,58884096,261357568,0
1690.05,3080,8080,0,1654359,57573376,260141056,0
1691.45,2924,8076,0,1655246,59043840,264065024,0
1693.00,2752,8084,0,1657058,59105280,264343552,0
1694.43,4860,8084,0,1658666,60493824,263217152,0
1695.77,4380,8084,0,1660366,57593856,260501504,0
1697.18,3132,8092,0,1661524,59060224,263286784,0
1698.56,6372,8088,0,1663844,55123968,255483904,0
1699.87,5696,8080,0,1665540,52580352,250540032,0
1701.19,4168,8080,0,1666869,52211712,250269696,0
1702.62,3904,8080,0,1667949,54079488,252944384,0
1704.05,3744,8088,0,1669169,56070144,254910464,0
1705.68,4240,8088,0,1670418,56901632,254386176,0
1707.00,4496,8080,0,1672162,54902784,252825600,0
1708.57,2388,8080,0,1672641,57556992,260276224,0
1709.99,4768,8084,0,1674275,56168448,257736704,0
1711.29,5224,8088,0,1676732,53735424,253116416,0
1712.57,2196,8080,0,1677865,55336960,257593344,0
1714.58,3484,8084,0,1678870,57380864,261943296,0
1715.96,3360,8084,0,1679610,59248640,265719808,0
1717.37,4540,8092,0,1681376,59498496,265052160,0
1718.78,4140,8100,0,1682403,60260352,267407360,0
1720.21,2820,8100,0,1684581,57942016,263409664,0
1721.65,2776,8092,0,1685749,59060224,264429568,0
1723.08,2692,8096,0,1687317,59125760,263069696,0
1724.47,4356,8096,0,1688801,61022208,262328320,0
1725.87,2496,8092,0,1689848,61911040,267264000,0
1727.70,3620,8096,0,1691546,61169664,264105984,0
1729.12,2308,8096,0,1692664,61554688,266838016,0
1730.58,2304,8100,0,1694985,58249216,261861376,0
1732.37,4132,8100,0,1696660,58830848,260374528,0
1733.84,3608,8100,0,1698234,58253312,259272704,0
1735.24,2408,8100,0,1699921,58281984,259002368,0
1736.87,4076,8104,0,1701287,58064896,256397312,0
1738.24,2320,8100,0,1702915,60805120,261222400,0
1739.84,2472,8100,0,1704460,60055552,261988352,0
1741.28,2276,8100,0,1705228,61841408,265355264,0
1742.71,2108,8096,0,1706499,62750720,267898880,0
1744.30,4028,8096,0,1708177,61431808,264581120,0
1745.69,4056,8100,0,1710147,58871808,261771264,0
1747.14,4548,8096,0,1711241,58875904,262410240,0
1748.48,4672,8096,0,1713294,58638336,259960832,0
1750.04,4472,8096,0,1714618,59486208,260608000,0
1751.78,2768,8092,0,1715311,60243968,264626176,0
1753.39,6872,8100,0,1716587,60801024,265355264,0
1754.73,4396,8092,0,1718031,60997632,263929856,0
1756.12,2156,8096,0,1719133,60612608,265781248,0
1757.60,4228,8096,0,1720414,60227584,263610368,0
1758.95,4664,8096,0,1722240,57352192,261410816,0
1760.44,5200,8104,0,1723901,56029184,259080192,0
1761.91,3664,8104,0,1725448,55857152,257089536,0
1763.33,4076,8100,0,1727253,54104064,253693952,0
1764.74,5788,8100,0,1728041,55570432,256282624,0
1766.13,4328,8100,0,1729369,55840768,256462848,0
1767.52,4580,8100,0,1730549,57229312,258248704,0
1768.92,5112,8096,0,1732247,56852480,255074304,0
1770.30,4540,8096,0,1733363,56504320,255713280,0
1771.68,4312,8096,0,1735117,54960128,252362752,0
1773.11,2296,8096,0,1735709,56659968,257642496,0
1774.53,3588,8096,0,1737271,55713792,256241664,0
1775.95,3808,8096,0,1738635,55336960,255819776,0
1777.43,2088,8096,0,1740140,56582144,258002944,0
1779.10,5156,8096,0,1741664,56528896,255856640,0
1780.47,2256,8092,0,1743201,57311232,256389120,0
1781.93,3688,8092,0,1744055,58564608,259915776,0
1783.50,2408,8092,0,1745308,59174912,261079040,0
1784.93,3996,8100,0,1746102,60846080,265695232,0
1786.33,3308,8096,0,1748188,58142720,259649536,0
1787.66,2288,8092,0,1750018,56852480,258461696,0
1789.35,4024,8092,0,1751394,56897536,256499712,0
1790.73,3400,8088,0,1753112,56823808,257490944,0
1792.14,4252,8092,0,1754522,57679872,257171456,0
1793.57,3744,8088,0,1755932,57602048,256049152,0
1795.03,3216,8088,0,1757696,54800384,250777600,0
1796.39,3176,8084,0,1758811,55828480,253296640,0
1797.90,3988,8084,0,1759413,57274368,256929792,0
1799.34,3784,8092,0,1760641,56733696,256659456,0
1800.74,4428,8088,0,1761631,57536512,258461696,0
1802.21,4476,8096,0,1763340,57217024,253108224,0
1803.54,2792,8068,0,1764222,58896384,260202496,0
1805.51,6244,8072,0,1765661,61128704,264712192,0
1806.92,2132,8068,0,1767309,60534784,266039296,0
1808.71,4368,8072,0,1768507,60710912,266428416,0
1810.15,2556,8096,0,1769071,64118784,273240064,0
1812.05,2852,8132,0,1771426,61562880,267804672,0
1813.37,4836,8128,0,1773618,58769408,260898816,0
1814.71,2240,8128,0,1775070,58994688,261648384,0
1816.34,3140,8132,0,1776283,60096512,263176192,0
1817.72,4416,8136,0,1777525,59707392,262279168,0
1819.02,6252,8124,0,1779055,57405440,259420160,0
1820.36,4768,8116,0,1780467,57110528,258396160,0
1822.19,2712,8116,0,1781427,60530688,265240576,0
1823.62,4108,8116,0,1782984,59711488,264101888,0
1825.00,5016,8120,0,1784216,60203008,265256960,0
1826.39,4340,8120,0,1785504,59322368,264638464,0
1827.74,5624,8092,0,1786854,58482688,262799360,0
1829.15,4308,8092,0,1787898,59580416,263184384,0
1830.48,4800,8092,0,1789239,60854272,262631424,0
1831.92,2404,8092,0,1791580,58654720,258736128,0
1833.31,4516,8096,0,1793201,57163776,255942656,0
1834.63,2632,8092,0,1794152,57634816,257744896,0
1836.02,2252,8080,0,1795713,57430016,258404352,0
1837.71,4624,8076,0,1796570,58568704,260546560,0
1839.10,4036,8076,0,1797946,57499648,259252224,0
1840.50,3828,8076,0,1799413,56946688,256737280,0
1841.89,4628,8084,0,1800855,55050240,255827968,0
1843.39,2320,8076,0,1802218,56938496,258793472,0
1845.15,4176,8076,0,1802859,57507840,259674112,0
1846.50,4184,8076,0,1804350,57864192,257241088,0
1847.86,3076,8076,0,1805712,57065472,257089536,0
1849.35,2780,8084,0,1807038,59015168,261586944,0
1851.23,2784,8092,0,1808757,58171392,260079616,0
1852.75,3728,8100,0,1809610,59752448,264146944,0
1854.35,4548,8100,0,1810610,58286080,262524928,0
1855.68,4036,8100,0,1812887,54845440,254844928,0
1857.06,3344,8100,0,1814429,53100544,253841408,0
1858.68,2544,8104,0,1815757,54284288,255111168,0
1860.15,2344,8092,0,1817424,53313536,252198912,0
1861.48,4644,8092,0,1819119,52412416,251011072,0
1862.88,3932,8092,0,1820594,51892224,250617856,0
1864.59,2276,8096,0,1820913,56279040,259833856,0
1866.12,4536,8104,0,1822602,56487936,258469888,0
1867.51,4540,8100,0,1824801,52523008,254496768,0
1868.84,4524,8096,0,1826220,52207616,254533632,0
1870.19,4324,8096,0,1828109,49512448,250388480,0
1871.63,5336,8096,0,1829439,50364416,250744832,0
1872.98,2468,8100,0,1830777,53051392,255811584,0
1874.73,2104,8100,0,1831707,55169024,258887680,0
1876.16,4956,8100,0,1833208,55455744,256299008,0
1877.51,3120,8100,0,1834040,56389632,260591616,0
1878.90,3228,8100,0,1835618,55812096,258859008,0
1880.28,4756,8100,0,1837882,52658176,253075456,0
1881.67,4688,8100,0,1839265,53448704,251838464,0
1883.06,2388,8104,0,1840054,55435264,256495616,0
1884.65,2192,8104,0,1841213,57090048,260562944,0
1886.33,4980,8104,0,1842581,61964288,267980800,0
1887.92,4928,8104,0,1844267,61386752,265162752,0
1889.22,3112,8104,0,1846076,60461056,261558272,0
1890.62,3572,8112,0,1847960,58912768,256737280,0
1892.01,4904,8104,0,1849409,57028608,254365696,0
1893.43,3952,8104,0,1851169,55631872,254459904,0
1894.77,2464,8100,0,1853246,52846592,252899328,0
1896.39,4408,8100,0,1854878,53219328,252370944,0
1897.80,4088,8104,0,1856437,53243904,251023360,0
1899.23,4244,8100,0,1858213,52174848,247988224,0
1900.59,2412,8100,0,1859425,54673408,253239296,0
1902.53,2272,8100,0,1860636,55525376,257712128,0
1904.40,3208,8100,0,1862959,52629504,251170816,0
1905.82,2644,8100,0,1864383,53731328,251375616,0
1907.25,5828,8108,0,1865680,54214656,251727872,0
1908.62,2348,8100,0,1866104,57819136,258555904,0
1910.08,3052,8100,0,1867666,58519552,257642496,0
1911.61,6032,8100,0,1869450,55959552,255606784,0
1912.95,3784,8096,0,1871534,53800960,253513728,0
1914.93,3036,8112,0,1871996,56995840,261242880,0
1916.34,3724,8104,0,1873200,58077184,263135232,0
1917.69,4812,8112,0,1875536,56037376,256081920,0
1919.03,2316,8112,0,1876044,59826176,263524352,0
1920.68,2500,8112,0,1877377,61304832,265781248,0
1922.37,2404,8116,0,1878846,61603840,266555392,0
1923.89,3536,8124,0,1880875,59215872,260820992,0
1925.29,3128,8120,0,1882208,58306560,260653056,0
1926.69,4792,8116,0,1883566,58421248,259551232,0
1928.07,4608,8116,0,1885308,55943168,255500288,0
1929.42,4972,8116,0,1886891,56147968,252973056,0
1930.80,2604,8116,0,1888141,54562816,253612032,0
1932.20,6640,8124,0,1889833,55463936,254443520,0
1933.63,4632,8120,0,1891279,56741888,254738432,0
1935.05,2392,8116,0,1892494,56733696,255512576,0
1936.56,2724,8116,0,1893683,58306560,258035712,0
1937.96,3200,8124,0,1894745,59457536,261373952,0
1939.38,5908,8124,0,1896066,59457536,261304320,0
1940.76,3596,8120,0,1897250,60366848,264896512,0
1942.17,4696,8120,0,1898918,59392000,262778880,0
1943.50,6436,8116,0,1900502,58290176,261042176,0
1945.07,2076,8120,0,1902401,58028032,260685824,0
1946.68,2140,8116,0,1904104,57511936,261160960,0
1948.21,3600,8116,0,1906186,54161408,258576384,0
1949.63,3820,8116,0,1907816,54456320,256835584,0
1951.03,2340,8112,0,1909823,53706752,253669376,0
1952.45,3320,8112,0,1910811,55889920,256315392,0
1953.83,3824,8120,0,1913177,53837824,251949056,0
1955.51,2912,8104,0,1913613,59215872,262107136,0
1957.05,4308,8104,0,1915409,59191296,258789376,0
1958.36,3552,8108,0,1917251,57405440,255692800,0
1959.73,4412,8108,0,1919250,55062528,252469248,0
1961.13,2320,8100,0,1920751,54562816,253091840,0
1962.82,4032,8104,0,1922138,54988800,255397888,0
1964.36,2792,8108,0,1924011,58802176,262463488,0
1966.03,2528,8104,0,1925518,58802176,262598656,0
1967.46,5160,8108,0,1926695,59641856,263405568,0
1968.75,4280,8108,0,1929228,57184256,255627264,0
1970.12,2848,8108,0,1930262,57491456,259145728,0
1971.52,2680,8112,0,1932427,56549376,256000000,0
1972.98,3360,8112,0,1933614,57131008,257445888,0
1974.40,3760,8112,0,1934939,58474496,257941504,0
1975.81,2332,8112,0,1936384,59035648,259706880,0
1977.32,5828,8112,0,1938124,59224064,258211840,0
1978.61,4416,8112,0,1939134,60309504,260001792,0
1980.01,2508,8108,0,1940052,61988864,264216576,0
1981.41,5196,8104,0,1941461,62185472,264224768,0
1982.83,3716,8104,0,1943259,60194816,261382144,0
1984.21,4336,8104,0,1945473,59056128,257212416,0
1985.53,2908,8108,0,1946773,58294272,258023424,0
1986.92,3804,8100,0,1949238,55975936,250679296,0
1988.25,2324,8100,0,1950549,55083008,252801024,0
1989.71,2828,8100,0,1951839,55119872,254844928,0
1991.13,6136,8100,0,1953171,55656448,254541824,0
1992.46,3340,8096,0,1955850,53805056,246718464,0
1993.86,4904,8100,0,1957275,52813824,245936128,0
1995.26,2132,8100,0,1958233,54116352,248725504,0
1996.83,5300,8092,0,1958936,55533568,254275584,0
1998.28,5096,8092,0,1960751,54611968,251158528,0
1999.63,2728,8092,0,1961888,56332288,254619648,0
2001.05,3656,8096,0,1963167,57360384,255586304,0
2002.46,4360,8100,0,1964597,56963072,253997056,0
2003.88,2124,8096,0,1966078,56524800,256028672,0
2005.74,2804,8112,0,1966769,59416576,263282688,0
2007.14,4592,8112,0,1968434,59498496,260583424,0
2008.50,4468,8112,0,1970008,59310080,258818048,0
2009.85,5088,8108,0,1971782,57638912,254705664,0
2011.18,4944,8112,0,1973128,57458688,255471616,0
2012.61,2912,8108,0,1973922,58642432,261029888,0
2014.02,3212,8108,0,1976061,55894016,257208320,0
2015.34,2236,8104,0,1977891,54157312,256151552,0
2017.09,2120,8104,0,1979962,53133312,254398464,0
2018.99,4852,8116,0,1980952,55996416,260153344,0
2020.34,3796,8108,0,1983618,54509568,253526016,0
2021.73,2116,8104,0,1984735,54673408,257310720,0
2023.32,2132,8116,0,1985612,55320576,260612096,0
2024.75,3920,8140,0,1986478,56393728,264687616,0
2026.55,4928,8144,0,1988871,54493184,258265088,0
2027.86,3300,8140,0,1990731,53248000,254201856,0
2029.20,4520,8140,0,1992422,52453376,250380288,0
2030.54,3488,8140,0,1993964,53084160,249401344,0
2031.99,4392,8140,0,1995131,56242176,250548224,0
2033.27,4428,8140,0,1996138,57393152,252035072,0
2034.65,4060,8144,0,1997853,56774656,249462784,0
2036.07,5000,8144,0,1999167,56537088,249876480,0
2037.46,4520,8144,0,2000360,56279040,250703872,0
2038.88,4484,8128,0,2001248,56864768,253607936,0
2040.28,4948,8128,0,2002639,57024512,252440576,0
2041.66,4692,8128,0,2003988,57200640,253186048,0
2043.05,4780,8128,0,2005607,56381440,250101760,0
2044.35,3740,8132,0,2007070,55742464,248664064,0
2045.78,4712,8136,0,2008207,55144448,251301888,0
2047.18,4896,8132,0,2009727,54128640,250146816,0
2048.50,3188,8128,0,2011120,53022720,250122240,0
2049.91,4236,8132,0,2012620,52723712,250171392,0
2051.51,2316,8136,0,2013196,56193024,257978368,0
2053.22,3356,8128,0,2014197,58970112,261009408,0
2054.62,4236,8124,0,2015700,58884096,260587520,0
2055.99,5000,8124,0,2017325,58626048,258707456,0
2057.32,4372,8128,0,2018884,58515456,256806912,0
2058.80,3112,8128,0,2020009,59506688,259645440,0
2060.19,5868,8120,0,2021212,59039744,261083136,0
2061.68,3200,8116,0,2023343,56524800,257351680,0
2063.07,3684,8116,0,2024944,56324096,256040960,0
2064.56,2336,8116,0,2025874,55885824,257495040,0
2065.91,4852,8120,0,2027488,56012800,254988288,0
2067.33,4716,8124,0,2029021,55152640,253460480,0
2068.62,4004,8120,0,2031380,52215808,247148544,0
2070.09,2440,8116,0,2032790,52809728,248823808,0
2071.71,5336,8112,0,2033859,53194752,250605568,0
2073.22,2224,8112,0,2035717,55713792,257097728,0
2074.98,5000,8128,0,2037247,57475072,261750784,0
2076.31,3972,8124,0,2039700,56094720,255414272,0
2077.70,3868,8124,0,2041237,56295424,256712704,0
2079.09,3804,8124,0,2043155,56283136,254111744,0
2080.64,5372,8124,0,2044132,55566336,256483328,0
2081.94,5996,8132,0,2045499,55382016,255348736,0
2083.40,2404,8128,0,2047154,55619584,256090112,0
2084.83,2868,8128,0,2048798,55160832,255041536,0
2086.21,2280,8128,0,2049799,56119296,257421312,0
2087.67,3956,8128,0,2051398,56270848,257085440,0
2089.30,4876,8128,0,2053466,54157312,254148608,0
2090.59,3604,8136,0,2055008,53936128,252796928,0
2091.99,2184,8132,0,2056087,55496704,254390272,0
2093.39,3036,8132,0,2057691,55758848,253493248,0
2094.92,3684,8132,0,2058916,56872960,254164992,0
2096.34,3764,8136,0,2060021,57774080,256057344,0
2097.78,3752,8132,0,2061963,56909824,253231104,0
2099.19,3864,8132,0,2063120,57270272,255283200,0
2100.55,4476,8132,0,2064089,57974784,256966656,0
2101.84,3684,8136,0,2065956,55803904,252821504,0
2103.41,5048,8132,0,2066935,58081280,255975424,0
2104.77,4256,8132,0,2068849,57470976,253140992,0
2106.18,3352,8132,0,2070747,56459264,250368000,0
2107.54,4956,8132,0,2072026,55443456,250363904,0
2108.86,3000,8128,0,2073580,54943744,248745984,0
2110.26,3488,8128,0,2074903,54038528,247914496,0
2111.58,5724,8124,0,2076180,53219328,247889920,0
2113.00,4252,8124,0,2077689,52752384,246927360,0
2114.42,3500,8124,0,2079017,51490816,244756480,0
2115.79,3568,8124,0,2080333,51343360,246697984,0
2117.20,3760,8124,0,2081494,51785728,248438784,0
2118.61,2656,8124,0,2082881,51113984,249778176,0
2120.08,5812,8128,0,2084768,49303552,246358016,0
2121.53,4804,8128,0,2086240,48111616,244559872,0
2122.86,2480,8128,0,2088176,51273728,251015168,0
2124.79,2440,8136,0,2089608,55128064,259694592,0
2126.54,5900,8160,0,2090635,56692736,265650176,0
2127.90,4572,8164,0,2092701,54312960,259981312,0
2129.20,4236,8160,0,2094722,52539392,254189568,0
2130.59,2796,8156,0,2096880,49192960,248582144,0
2132.00,2700,8152,0,2097492,51601408,254701568,0
2133.51,4724,8152,0,2098870,52240384,255832064,0
2134.93,3856,8136,0,2100947,52813824,252567552,0
2136.33,2712,8136,0,2101871,54751232,256270336,0
2137.90,2184,8128,0,2103194,55058432,258269184,0
2139.47,5992,8136,0,2104908,54673408,255868928,0
2140.82,3896,8144,0,2106617,52011008,254521344,0
2142.22,4284,8144,0,2108015,51249152,254459904,0
2143.83,2164,8136,0,2110407,51748864,256196608,0
2145.58,4136,8136,0,2111413,53211136,258527232,0
2147.02,2780,8140,0,2113205,51867648,254914560,0
2148.43,4816,8140,0,2114832,51601408,252841984,0
2149.87,2880,8140,0,2115454,53911552,258719744,0
2151.26,3460,8140,0,2117197,53993472,256614400,0
2152.67,4600,8144,0,2118828,51687424,254709760,0
2153.97,4608,8140,0,2119977,51531776,256479232,0
2155.39,2564,8144,0,2121605,50491392,255176704,0
2156.82,3012,8140,0,2122954,51007488,255795200,0
2158.30,4872,8140,0,2124872,50774016,252796928,0
2159.71,2892,8140,0,2126096,52645888,254615552,0
2161.18,6176,8140,0,2127459,52649984,254103552,0
2162.53,2676,8144,0,2129244,51068928,252674048,0
2163.98,4428,7976,0,2130503,51224576,253583360,0
2165.38,3784,7976,0,2131811,51793920,254234624,0
2166.87,2096,7976,0,2133308,55918592,260075520,0
2168.46,3192,7976,0,2134649,56246272,260259840,0
2169.94,3600,7984,0,2136119,56074240,262070272,0
2171.36,3104,7988,0,2137675,55054336,262524928,0
2172.80,4308,7996,0,2139152,55357440,261611520,0
2174.24,3020,7996,0,2140822,54476800,259678208,0
2175.64,3116,8000,0,2142213,54239232,259112960,0
2177.07,6032,7996,0,2143584,54427648,259026944,0
2178.48,3656,8000,0,2145213,53137408,257196032,0
2179.95,4636,8004,0,2146745,52330496,255737856,0
2181.39,4504,8000,0,2147809,53211136,257691648,0
2182.90,3188,7996,0,2149709,52162560,255041536,0
2184.35,2460,7996,0,2150559,54345728,258736128,0
2185.75,2892,8000,0,2151997,55087104,258150400,0
2187.18,4836,8004,0,2153521,54390784,257658880,0
2188.57,6032,7996,0,2155029,54337536,257368064,0
2190.21,2676,7996,0,2156824,53248000,257753088,0
2191.92,4736,7996,0,2158982,51683328,255905792,0
2193.52,4920,8000,0,2160444,51126272,255512576,0
2194.88,4360,8004,0,2162851,47943680,248717312,0
2196.23,3160,8000,0,2164286,48263168,248893440,0
2197.71,3476,7996,0,2164988,50110464,254324736,0
2199.10,8004,7996,0,2166374,50364416,253480960,0
2200.41,2092,7996,0,2167903,50274304,253464576,0
2201.94,5896,8004,0,2169876,47972352,249016320,0
2203.25,3920,8000,0,2171849,45768704,244731904,0
2204.93,2352,7996,0,2172554,48128000,251097088,0
2206.35,2220,7996,0,2174048,51761152,258617344,0
2207.97,3508,7996,0,2176137,50892800,254164992,0
2209.41,4388,8004,0,2177519,51154944,252981248,0
2210.72,4080,7996,0,2179233,48836608,248836096,0
2212.10,4612,7996,0,2180413,49938432,249368576,0
2213.64,2956,7992,0,2181391,52482048,253825024,0
2215.17,2104,7992,0,2182285,53813248,257290240,0
2216.64,4484,7988,0,2183970,54448128,254746624,0
2218.01,3756,7988,0,2185840,53956608,250818560,0
2219.39,4932,7992,0,2187257,54210560,250294272,0
2220.72,4396,7984,0,2189246,54091776,246468608,0
2222.14,4024,7972,0,2191237,54382592,240828416,0
2223.48,5824,7960,0,2193623,51232768,231870464,0
2224.77,4156,7952,0,2195784,50065408,224071680,0
2226.10,4668,7952,0,2198198,48508928,215175168,0
2227.53,5440,7948,0,2200227,46772224,208887808,0
2228.85,4216,7948,0,2203599,46841856,196521984,0
2230.21,4244,7944,0,2205720,44539904,189198336,0
2231.57,4984,7940,0,2207128,43835392,185266176,0
